filename,glcm_contrast_d1_a0,glcm_homogeneity_d1_a0,glcm_energy_d1_a0,glcm_correlation_d1_a0,glcm_contrast_d1_a45,glcm_homogeneity_d1_a45,glcm_energy_d1_a45,glcm_correlation_d1_a45,glcm_contrast_d1_a90,glcm_homogeneity_d1_a90,glcm_energy_d1_a90,glcm_correlation_d1_a90,glcm_contrast_d1_a135,glcm_homogeneity_d1_a135,glcm_energy_d1_a135,glcm_correlation_d1_a135,glcm_contrast_d3_a0,glcm_homogeneity_d3_a0,glcm_energy_d3_a0,glcm_correlation_d3_a0,glcm_contrast_d3_a45,glcm_homogeneity_d3_a45,glcm_energy_d3_a45,glcm_correlation_d3_a45,glcm_contrast_d3_a90,glcm_homogeneity_d3_a90,glcm_energy_d3_a90,glcm_correlation_d3_a90,glcm_contrast_d3_a135,glcm_homogeneity_d3_a135,glcm_energy_d3_a135,glcm_correlation_d3_a135,hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std,area,perimeter,circularity,solidity,class
Simodo-Sore-281-_jpg.rf.81aae2cc9010c7d505a173756025870d.jpg,300.6606791338583,0.08151348016314192,0.01681671115586047,0.7314935255464119,325.3754107508215,0.08357524948950774,0.016624706358980917,0.7085696641697999,307.0669906496062,0.08469632216773192,0.016906090004757044,0.724949372488565,343.1636803273607,0.08045718174162687,0.016505196929604116,0.6926373662910774,349.11825000000005,0.07618487486691694,0.016351665148387793,0.6888020697101521,362.3114134542705,0.07496787554011493,0.016376678874886967,0.6744755145914642,353.87231249999996,0.07648850625943732,0.016314894460277698,0.6807290583294223,363.9795288485764,0.07829129335861235,0.016319890232206122,0.672953822843629,25.50042724609375,30.140625,83.81640625,5.291825562715647,12.429095778655823,24.07700931011441,4.0,18.14213538169861,0.15271899184548077,0.42105263157894735,Cymodocea Rotundata
Enhalus-Acoraides-201_jpg.rf.cff722371996b6693a51bb7ef901c3e7.jpg,478.3262795275591,0.06536896321909995,0.01459194518651613,0.7494913719117579,504.0685721371442,0.06687960769576812,0.014477394046544257,0.7356760495990247,448.23818897637807,0.0677897387363551,0.014695055146425244,0.7642794499484892,517.8823857647715,0.06769813745349085,0.014583412381977549,0.7283962853780286,685.1049375,0.05986138109625941,0.014224758345926302,0.6428243223714334,608.62358276644,0.06343226488702237,0.014416928569219702,0.6805840417197794,559.9383124999998,0.06439829839942171,0.014443586379428065,0.7039246015665113,627.226631393298,0.06282236523468658,0.014364614859259613,0.670746494762114,23.71575927734375,20.1529541015625,161.38934326171875,13.524440069157766,20.40091140359917,30.47745005930652,14344.5,1028.0802954435349,0.1705458704885042,0.8894434971322276,Enhalus Acoraides
Thalassia-334-_jpg.rf.a58ef16087030ca3e41cd074b777ee4c.jpg,969.1270915354332,0.04595350675168345,0.01126888920164756,0.6076820245325787,983.2659185318369,0.04443959379310957,0.011246231186951373,0.6017309409216137,906.4979699803151,0.04842740327222261,0.011333097531197588,0.631632999828062,990.3563767127534,0.043495543874939535,0.011185396302852275,0.5988409978003043,1176.8619999999999,0.040121414631749494,0.011143331105419062,0.5259353545480587,1131.7269463340895,0.04065089111174414,0.011207556466750854,0.5419695038180076,1090.0151874999997,0.040506788300118494,0.011231147397973188,0.55587695042999,1144.4684429327287,0.03925998471457846,0.011129848928527156,0.5368296164968137,23.8018798828125,31.3603515625,146.60284423828125,14.439306954740871,26.500320702537568,34.43102741203913,15546.0,791.8132697343826,0.3115896160367863,0.9638539277078554,Thalassia Hemprichii
Simodo-Sore-207-_jpg.rf.24d0daed87bb7c3d3dcb2f82b803d26e.jpg,458.22662401574814,0.06914343374069815,0.013476723167955082,0.7577849186900226,449.50189100378196,0.06565293517517792,0.013390304447632832,0.7608299050378462,441.7229945866142,0.07110459530365057,0.013531507106111432,0.7651350984133043,502.238390476781,0.06602682869655774,0.013296244250153405,0.7327703799518802,542.9948125,0.06294634477776259,0.013188684780902151,0.7127979981469108,504.57791635172595,0.06588025544596716,0.013231411919898517,0.7295659698452037,555.4864375000001,0.06088679260818522,0.013107875733695373,0.700672135139638,580.8210506424792,0.06433946113066678,0.013010066470610045,0.6887355986403759,25.585693359375,32.27130126953125,108.1424560546875,4.8817291705945784,12.955224182137181,30.902668906265934,4492.5,992.6143468618393,0.05729765574167693,0.5901477832512315,Cymodocea Rotundata
SIMODO-SORE-87-_jpg.rf.b0ca29553d1fa8b5c2c50fef505dd8f2.jpg,684.0023375984252,0.05296668853657653,0.01371766698747436,0.4608963832535385,709.2324384648767,0.05117720756375265,0.013777635693115919,0.4403896193108911,631.7514148622047,0.054320103491019206,0.013827092707020804,0.5013967849867549,704.0641081282162,0.053070463894279114,0.013692064486036047,0.4444638436878789,782.808125,0.05170406787770251,0.013526521979984359,0.38396051916406276,793.1811539430588,0.051838692838219985,0.013578806523556083,0.37446580044546585,733.4014374999999,0.05211713070076064,0.013663649311219895,0.4202300021849778,772.0011337868478,0.049244366197735166,0.013591583556042449,0.3910429221429887,22.32086181640625,31.37530517578125,139.154296875,6.5760287885901345,11.895365063329312,25.44438291965174,10431.0,1635.0377877950668,0.04903206917012271,0.6982862498326415,Cymodocea Rotundata
Simodo-Sore-157-_jpg.rf.9dcf62b6012facbc4c7977a5127ffa7f.jpg,584.9021899606299,0.06167946019049269,0.012649827757796136,0.7082068667566305,579.9024118048236,0.06262124565695347,0.012666095756754927,0.7095286227174638,564.759657972441,0.06238340796783328,0.012740667346507605,0.7172682368380889,647.6415152830305,0.05972731191352424,0.012544112938683556,0.6755449298429038,724.1341249999998,0.05729204455454973,0.012421707939128175,0.6382734236599237,660.2895565633661,0.059094329562479495,0.01256909718744877,0.6672034786599124,657.6793124999998,0.05719797289417393,0.01254990039801113,0.6675949519053895,718.7134668682289,0.0558411978175617,0.012483579204142349,0.6375544287099094,24.44183349609375,33.76824951171875,124.8697509765625,4.887707342310229,14.173530953840071,31.667452022759402,7343.5,1186.4965962171555,0.06555109788718176,0.6554940640899759,Cymodocea Rotundata
Thalassia-24-_jpg.rf.b71cab304b7c301cf23b24590a5950e7.jpg,594.5431225393701,0.055802713234021695,0.013782136238937022,0.6186713677442579,648.8482856965715,0.05169804780901708,0.01370560386752653,0.5837855270161046,638.1404404527559,0.054257740539194965,0.013657258061134625,0.5913417708550368,682.1826523653048,0.049866667877488544,0.013626845884612195,0.5623631550028115,751.6342500000001,0.048755163670316216,0.013569626583845262,0.5169501930797924,742.1178508440415,0.05067920806711815,0.013599900423211101,0.5240598409223178,797.7684375,0.04919069753270964,0.013464942907417024,0.48958890674484434,791.4307760141095,0.050535804624726156,0.013634790416637715,0.4920824583136839,21.701904296875,35.09478759765625,146.75457763671875,12.42433176517568,16.311047803499605,27.56263082438354,13303.5,1565.515929698944,0.06821200195189689,0.84571374082197,Thalassia Hemprichii
Thalassia-317-_jpg.rf.43f18dd1c9aeed235e2784dff98f1f8f.jpg,971.1884842519686,0.04450557639011785,0.011308026864279001,0.5765193521308277,1122.5099510199018,0.04164273035378095,0.011179208643652898,0.5112697849992721,1076.9065575787404,0.041359077047998495,0.011172011826905172,0.5311536166544498,1057.7635935271871,0.045449064995464396,0.011302403238991472,0.5394146886773613,1108.9930625000002,0.040491380640682154,0.011208952894896117,0.516071577957902,1261.6989166036783,0.039003272901890734,0.011149615713931789,0.4504771423500459,1283.8486875,0.03807487133084919,0.01109977829170475,0.4407985764047891,1173.6441169060215,0.04125967630324993,0.011167216030325172,0.48875523318062597,24.818359375,28.28948974609375,143.68829345703125,15.65410850635264,23.967662578889506,33.4742907946808,15476.0,736.7005721330643,0.3583328063218115,0.9684302743969212,Thalassia Hemprichii
Simodo-Sore-158-_jpg.rf.25ffa23840ab81bc2ab0cc3969355674.jpg,657.8228961614175,0.05775815385813182,0.01213046254042608,0.6803450906978957,656.3169446338894,0.054349677291149465,0.012031938375406732,0.679430702549232,626.4435285433071,0.05879778686478039,0.012134127485946136,0.6945489841167074,705.3829747659495,0.05499606343948549,0.011961364984667799,0.6554626331005552,787.5006875,0.052389155828778525,0.011942734454470633,0.6161622265567829,724.3099017384734,0.05340796350814277,0.012038732752624383,0.6438449840459386,716.3959375,0.052195943398818286,0.011987868216451163,0.6473575605086394,790.7906903502142,0.05212400217059173,0.011916503905444758,0.611061337866975,23.67144775390625,33.5103759765625,124.0716552734375,5.043720008788702,13.504864385312164,32.10679722460321,7277.5,1358.7463773488998,0.04953535499937811,0.6284270972755925,Cymodocea Rotundata
Thalassia-318-_jpg.rf.29cedd7a9d4a432f5e6384340610dbf6.jpg,917.6516978346458,0.04731407714779142,0.011614590276777508,0.5859517210220523,1067.1802963605928,0.043033415832704376,0.01137478410970233,0.5191800820025521,1017.2131520669293,0.04297205106605082,0.011465386905576663,0.5415154946281231,1015.8744497488993,0.041208191229299154,0.011520600717689709,0.5422823671935184,1072.6783125,0.04221349454334613,0.011482663562954373,0.5169504446838142,1182.7703451751072,0.03690778633320286,0.011356399849528263,0.46819213203157745,1234.9351875,0.03932572882115336,0.011343448687458325,0.4447531456903275,1137.344419249181,0.040815408821138495,0.011423541128124286,0.4885748354638663,24.66265869140625,28.15203857421875,144.96624755859375,16.28830467846631,23.903551563279372,32.85146155500608,15552.0,754.3574261665344,0.3434328006612386,0.964225928451857,Thalassia Hemprichii
Thalassia-333-_jpg.rf.c56fe8c70ed4b1c26a5fc128d2b553cf.jpg,1097.7668553149606,0.041820013018866224,0.010640890892056417,0.5910444636891077,1096.241552483105,0.04210538911675898,0.010585783590968064,0.5913833865439655,1022.6705831692914,0.04523138852821497,0.01066034368494597,0.6178920553751038,1111.722425444851,0.03990705795563115,0.010567156791623941,0.5855878499514695,1285.7689374999998,0.03796757123783794,0.010471781277557317,0.5230778406868624,1245.537226001512,0.03771143775944545,0.010522227919475135,0.5359919783848213,1214.0623125,0.040692576953138056,0.010443579816087968,0.5447677431186058,1260.1907911312674,0.038626903333518564,0.010458215856703621,0.5303645883256299,23.8502197265625,32.20111083984375,147.0037841796875,14.67580243795255,26.753292660897436,35.967544986009386,14989.5,1096.6732221841812,0.15661830946860222,0.9307357963365415,Thalassia Hemprichii
Thalassia-94-_jpg.rf.5c56a68657b8fde12f52056f870ecfab.jpg,1093.8151451771655,0.04000617988289913,0.012198822555625493,0.38998251387044086,1093.6495752991507,0.039717279419994186,0.01224153157982212,0.3907061301038791,1070.2289616141734,0.03854827391900085,0.012225239288895897,0.40414200926262606,1153.1336102672205,0.03815380917589185,0.012141422719598923,0.35757371590326514,1194.815,0.03747204637169181,0.012180767371147025,0.33417250709734986,1204.2483623078858,0.039324597244692706,0.012129759664464123,0.3294299076279143,1275.3846250000001,0.0355533561830934,0.012068570363758918,0.290265045495376,1280.0319979843791,0.036095607608180494,0.01209241405494226,0.2872802646487721,27.66156005859375,16.84552001953125,144.17095947265625,18.37984289677056,17.833944073833,29.209137521557196,15819.5,720.8843376636505,0.3825352290192732,0.9808109616219233,Thalassia Hemprichii
Enhalus-Acoraides-1_jpg.rf.03995698330d818b64e52ce37a749c24.jpg,959.3416584645668,0.04735608518586198,0.01300814457330701,0.46941195855764656,1061.8851757703517,0.041822106917730736,0.012906603206148356,0.41254774481506296,985.1950664370079,0.045613867529159434,0.013007126351706807,0.45393776420525006,1002.0920701841405,0.04802799834411352,0.012988397083287853,0.44563754474209344,1140.0845624999997,0.04539772570208058,0.012803655483884277,0.37237404587698925,1198.6435500125979,0.04145519105468432,0.012707070618635245,0.33861548089874394,1236.1772500000002,0.04364389781835872,0.012687346058179385,0.3133821184478473,1133.9339884101787,0.044546303921273143,0.012787682076542723,0.37434479605207177,18.7200927734375,41.971435546875,142.59674072265625,9.2987404426362,21.614922450672363,31.189007535304285,7782.5,977.1585034132004,0.1024233466114463,0.8011632695079267,Enhalus Acoraides
Simodo-Sore-100-_jpg.rf.e19442aee6984542b2abe21beab543a9.jpg,660.2391117125984,0.05486766164263374,0.013037057892944088,0.5661865524169155,832.2313844627691,0.04767540118506276,0.012773906477272098,0.45398654177390896,792.0643454724412,0.048518934750192096,0.012785586148976319,0.48145437302129923,796.9765639531279,0.05044723818891538,0.012866034126282828,0.4771017189805405,812.3807499999999,0.051205003060620195,0.012889933693584306,0.46406789236483303,911.1143235071806,0.047749602572014604,0.012691918508387127,0.40209506248865756,935.0055,0.04704373776064112,0.012597820371992925,0.38847996184641176,910.0922776518014,0.04704693840290875,0.012705899708261807,0.40266807400319465,22.84014892578125,29.1357421875,139.82122802734375,6.866082418001539,11.88102773973206,27.786532576638162,11123.5,1668.025595664978,0.05023956866266323,0.7465185732022416,Cymodocea Rotundata
Thalassia-279-_jpg.rf.7056667a939516417fcd746890461828.jpg,1156.7814960629923,0.039798757625224654,0.010792201233063332,0.5456893203990761,1167.8867257734516,0.03836115113610539,0.010856751055251402,0.5378039022642194,1081.7527682086616,0.03997678998874548,0.0108546101867032,0.571758229940811,1163.1114762229527,0.038139421204947406,0.010804133140456237,0.539806142259084,1323.8052499999997,0.03544747964133645,0.010681193314653562,0.48039715325517485,1301.5032753842281,0.03678370736456769,0.010721964851530279,0.48108424810068023,1311.9190000000003,0.038848416960929104,0.01070019348540016,0.4723241924539931,1320.2571176618794,0.03816310874730517,0.010663804034930223,0.4741474110178702,24.16583251953125,28.572998046875,146.4188232421875,16.518031460951914,22.54676224408734,34.99016501302442,14204.5,942.3056908845901,0.20102597963995633,0.8925227772541627,Thalassia Hemprichii
Simodo-Sore-177-_jpg.rf.4f3548ae08eaedff106aaca488c1ca2e.jpg,634.8688484251968,0.05378380536297563,0.012731530815975306,0.608647345804914,642.7502015004031,0.051983200890856014,0.01268361011286686,0.6026185672703536,607.9496186023622,0.05454923877919487,0.012809537521251375,0.6240941925891395,670.043958087916,0.05343556307650491,0.012722721543361952,0.5857003180337671,746.007625,0.05063201123060505,0.012559701180760632,0.5399452682450802,711.2349458301841,0.050220338027944976,0.012650039012311898,0.5588816216341751,675.6375,0.05033883540856582,0.012678337208601134,0.5800460442302977,725.5236835474933,0.05184256646410888,0.012608964416277282,0.5499135760013385,24.2882080078125,30.395263671875,120.8797607421875,4.991821202494161,11.379898585884163,28.736742366817055,6543.5,1240.3788464069366,0.053445515279374016,0.6393258426966292,Cymodocea Rotundata
Thalassia-314-_jpg.rf.6f3a17082e32d5e6f3225e827fc5ab0b.jpg,1047.2756520669293,0.04224712518526404,0.01124047757850022,0.5519059079797305,1155.9080538161072,0.039109314814129555,0.011108667949377224,0.5049699925356892,1085.8032111220475,0.0414212070583322,0.01117014870987376,0.5343883193919894,1061.1446462892927,0.04211378235730124,0.011207540695236011,0.5456813102093401,1222.731,0.03577687406649735,0.011100834005830373,0.47828750053589186,1300.6322751322753,0.03727392841974562,0.011102545133260956,0.4443770903099823,1311.1449375,0.03844506313674972,0.011068060043431279,0.43816398236424925,1176.2552280171326,0.04196251093866001,0.011157263706467382,0.4977147028353592,24.3692626953125,29.3121337890625,144.37646484375,15.801815886037451,24.55132507080016,33.719064928480854,15557.0,811.8965301513672,0.29657486750535433,0.9665434438197011,Thalassia Hemprichii
Simodo-Sore-122-_jpg.rf.d45360f8cd6e4b860fa1ffa22fa720d8.jpg,524.3244955708662,0.06200828579238094,0.01345199057346768,0.6918795831242434,695.4674189348377,0.0570651103298041,0.013092233103087677,0.5892004556124162,654.4739788385826,0.05591210622031598,0.013039815108422257,0.6134576059480497,680.6238452476905,0.053389057754679545,0.01308533144031555,0.5980082226491309,657.7418750000002,0.0554704811980638,0.013108024736778615,0.613215149272938,781.9031242126479,0.05415195010658576,0.012989771013974256,0.5365182679839104,797.1638125000001,0.05324711465491967,0.012926248126389962,0.5253823339238305,793.7547241118668,0.05376623238573405,0.012928770205510913,0.5296192072987544,23.9755859375,30.52783203125,132.05316162109375,5.470068113331839,12.098148295293438,29.158616153891998,8071.0,1327.793059706688,0.05752762208578081,0.7048292725526155,Cymodocea Rotundata
Thalassia-105-_jpg.rf.dc714ec4b7417d20fc28645a7af2de74.jpg,1207.2461245078744,0.03881513383244314,0.010897146236026303,0.49569923736734023,1295.4325128650257,0.03549699993918415,0.01086197228542293,0.45984409081112276,1265.5078740157483,0.039306289134256635,0.010837863273206438,0.47234170869486314,1270.1694463388926,0.036566718981132895,0.010910700718702008,0.4703706204924279,1422.4719999999998,0.0348176797699963,0.010719888787902605,0.4063567302417697,1402.3515369110607,0.03598784984450561,0.010715117007229154,0.41508866465087974,1410.19175,0.03507252122592727,0.010775134134895954,0.41186356834952254,1405.4779541446205,0.03520384824672104,0.01076710666809856,0.413822231812445,35.80126953125,18.5712890625,142.3455810546875,28.897184952741988,24.740470188240014,33.52434993520965,13175.5,1688.452001452446,0.05807637902362002,0.8176430433163708,Thalassia Hemprichii
Thalassia-378-_jpg.rf.5242cd82d9e58a3ba2d0f68a0e4ea75f.jpg,1171.0497047244094,0.037977197474007074,0.010982068659044913,0.506937323870372,1242.2855725711456,0.03834532402513652,0.010945963422923623,0.47782979451997853,1135.5989173228347,0.04270358616067743,0.010949630351197805,0.5223196534656142,1172.761547523095,0.03983810734382336,0.011007597770101792,0.5070609362771199,1353.7356874999996,0.036794269656181655,0.01085324692200449,0.43065915959051937,1359.2418115394307,0.03653479746643344,0.01082791906026324,0.4301766874498087,1302.978375,0.0357022661480414,0.010859273830463987,0.45411680249812053,1276.1570924666162,0.037346364924589495,0.010901501590631284,0.4650993555009335,23.53033447265625,30.6390380859375,146.2357177734375,15.892689232181763,24.581054228905824,33.74940651420367,15745.5,774.5411916971207,0.3298202233970324,0.9767074002853421,Thalassia Hemprichii
Thalassia-431-_jpg.rf.2dae25b5ed0c406e5c49a9bf36c54093.jpg,972.5951033464568,0.04149080048720077,0.011648506785861632,0.5238251086115572,1013.2050964101929,0.04274306227682493,0.011655611069889653,0.5026012929302517,973.9111712598427,0.0433083854169745,0.011651754978773882,0.5217871337356763,1005.0292640585282,0.043606885995168994,0.011674641458668762,0.506723711181788,1149.5155624999998,0.04085268451815299,0.011523159424610943,0.4375649762209748,1116.561476442429,0.03910009142604213,0.011594441606391847,0.4507079354571386,1117.3824374999997,0.039766780656018796,0.011545764916193293,0.44888198909023597,1120.8997858402622,0.03775583606686743,0.011546263741768056,0.44873751180298105,22.50201416015625,30.85479736328125,149.53741455078125,13.109980090542047,18.767396816930518,31.582588618767893,14943.5,1118.472211241722,0.1501107501063274,0.935488919494178,Thalassia Hemprichii
